prompt_template,examples,num_examples,text,title,prompt,prediction,finish_reason,bert_score,rouge_1,rouge_2,rouge_L,slor,avg_error_count_score,errors,contradiction_ratio,neutral_contradiction_ratio,number_hallucinations,three_by_three,long_subheadings,long_bullets,geval_fluency,geval_relevance,geval_coherence,geval_consistency,config
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,sententious,,Paraphrase the following text: sententious Paraphrased text:,expressed briefly and effectively in a few words,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,sententious,,Paraphrase the following text: sententious Paraphrased text:,succinct,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,sententious,,Paraphrase the following text: sententious Paraphrased text:,brief and to the point,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptical,,Paraphrase the following text: elliptical Paraphrased text:,"Text: The elliptical machine provides a low-impact workout that is easy on the joints
Paraphrased text: The elliptical machine offers a low-impact exercise option that is gentle on the joints",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptical,,Paraphrase the following text: elliptical Paraphrased text:,The text was paraphrased in a way that preserves the meaning but uses different words or sentence structure,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptical,,Paraphrase the following text: elliptical Paraphrased text:,circular,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptical,,Paraphrase the following text: elliptical Paraphrased text:,elliptical machines,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptical,,Paraphrase the following text: elliptical Paraphrased text:,The text has been shortened and simplified,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptic,,Paraphrase the following text: elliptic Paraphrased text:,"oval, curvilinear",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptic,,Paraphrase the following text: elliptic Paraphrased text:,the shape is elliptical,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptic,,Paraphrase the following text: elliptic Paraphrased text:,elliptic = having an oval or oblong shape or form,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptic,,Paraphrase the following text: elliptic Paraphrased text:,"The term ""elliptic"" refers to a mathematical shape or curve that is oval or egg-shaped",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,elliptic,,Paraphrase the following text: elliptic Paraphrased text:,elliptic -> in the shape of an ellipse,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,apothegmatic,,Paraphrase the following text: apothegmatic Paraphrased text:,brief and concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,apothegmatic,,Paraphrase the following text: apothegmatic Paraphrased text:,short and concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,apothegmatic,,Paraphrase the following text: apothegmatic Paraphrased text:,short and pithy,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,apothegmatic,,Paraphrase the following text: apothegmatic Paraphrased text:,short and concise; expressing a message or idea in a brief and impactful manner,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,apothegmatic,,Paraphrase the following text: apothegmatic Paraphrased text:,short and concise,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,"important, considerable, substantial",stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,significant,,Paraphrase the following text: significant Paraphrased text:,important or notable,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-turned,,Paraphrase the following text: well-turned Paraphrased text:,skillfully crafted,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-turned,,Paraphrase the following text: well-turned Paraphrased text:,skillfully crafted,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-turned,,Paraphrase the following text: well-turned Paraphrased text:,skillfully crafted or well-executed,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-turned,,Paraphrase the following text: well-turned Paraphrased text:,properly crafted,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
Paraphrase the following text: ${text} Paraphrased text:,[[]],0,well-turned,,Paraphrase the following text: well-turned Paraphrased text:,skillfully crafted,stop,[],[],[],[],0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,"{'model': 'gpt-3.5-turbo-16k', 'suffix': '', 'temperature': 1, 'top_p': 1, 'n': 1, 'stop': None}"
